start,end,duration,speaker,text,confidence,next_start,gap_to_next,char_len,speech_rate_char_per_sec,rms_mean,rms_std,zcr_mean,spectral_centroid_mean,f0_mean,f0_std,f0_min,f0_max,f0_range,beep_ratio,meeting_id,meeting_duration_sec,silence_ratio
18.32,20.24,1.9199999999999984,SPEAKER_02,了解ですこのまま発話ください,-0.2381970549330991,20.24,0.0,14,7.291666666666674,0.2539161741733551,0.0905303806066513,0.1354540215163934,1832.6750100083848,209.41912025202268,21.50472024817288,132.19080532644378,238.40921250287383,106.21840717643003,0.0,tv029,152.83375,0.1643861385328825
20.24,20.82,0.5800000000000018,SPEAKER_02,言ってください,-0.2381970549330991,20.82,0.0,7,12.068965517241342,0.2604655623435974,0.0773907452821731,0.1330180921052631,2140.7545060540992,179.4958911139746,14.844297349069558,156.2165705324516,208.44591030699343,52.22933977454184,0.0,tv029,152.83375,0.1643861385328825
20.82,26.1,5.280000000000001,SPEAKER_01,1号機燃料プール,-0.2381970549330991,26.1,0.0,8,1.515151515151515,0.0510801635682582,0.0491582565009593,0.1402749670557229,1782.347486287234,190.61993851496345,54.60728008371556,76.50411527729501,267.122886631408,190.618771354113,0.0,tv029,152.83375,0.1643861385328825
26.1,29.88,3.7799999999999976,SPEAKER_01,今剥き出してます,-0.2381970549330991,29.88,0.0,8,2.1164021164021176,0.0499753467738628,0.0509887859225273,0.1381321957236842,1834.7108721009424,178.00117434180663,72.01749046502327,94.58917118078575,507.7150807883711,413.1259096075853,0.0423280423280423,tv029,152.83375,0.1643861385328825
29.88,30.24,0.3599999999999994,SPEAKER_01,うん,-0.2381970549330991,30.24,0.0,2,5.555555555555564,0.0258054658770561,0.0180187355726957,0.1157633463541666,1843.690831602624,166.724021937317,10.40901234093975,154.12166769117178,181.3198060562368,27.19813836506501,0.0,tv029,152.83375,0.1643861385328825
30.24,34.38,4.140000000000004,SPEAKER_01,あの飛んじゃったもんだから,-0.2381970549330991,34.38,0.0,13,3.140096618357485,0.0496790632605552,0.0514713302254676,0.1270035032242063,1681.9897101615545,163.62396951500924,66.8599781119531,77.35930169523425,411.9946445417834,334.6353428465491,0.0309178743961352,tv029,152.83375,0.1643861385328825
34.38,41.76,7.3799999999999955,SPEAKER_01,そこからですねちょっと湯気が出てるという話が出てきてて,-0.1372643236319224,41.76,0.0,27,3.658536585365856,0.0611597597599029,0.0566114261746406,0.143362334280303,1822.6193781147,200.74920531287768,102.38029550966031,100.2381528803785,597.8210847405786,497.5829318602001,0.0,tv029,152.83375,0.1643861385328825
41.76,48.54,6.780000000000001,SPEAKER_01,"ほんでなおかつ1,2号のですねリアクター側の線量が非常に高いということで",-0.1372643236319224,48.54,0.0,36,5.309734513274336,0.0802066922187805,0.0643017292022705,0.1225816258844339,1594.9598201664587,187.1308645560999,51.61154271062467,75.7291641660241,508.05573234012746,432.3265681741034,0.0,tv029,152.83375,0.1643861385328825
48.54,51.54,3.0,SPEAKER_01,ちょっとまああのもちろん1号の影響もあるんでしょうけども,-0.1372643236319224,51.54,0.0,28,9.333333333333334,0.1070128679275512,0.0544695854187011,0.1272959607712765,1510.1875588576618,162.9595682582508,28.28501480690157,116.77576853810297,245.4428463210411,128.66707778293812,0.0,tv029,152.83375,0.1643861385328825
51.54,53.38,1.8400000000000032,SPEAKER_01,1号というか炉の影響もあるんでしょうけど,-0.1372643236319224,53.38,0.0,20,10.869565217391283,0.1245710700750351,0.0509350858628749,0.1156047952586206,1453.845936320225,149.7338878121884,23.208537050450484,116.36740262032804,210.74122016598093,94.37381754565288,0.0,tv029,152.83375,0.1643861385328825
53.38,55.98,2.5999999999999943,SPEAKER_01,プールがですねあの状態じゃちょっとまずいんで,-0.1372643236319224,55.98,0.0,22,8.46153846153848,0.0978555753827095,0.0592785589396953,0.1224459134615384,1528.5076674054187,159.6303843517142,55.75268807984589,93.4098298632108,505.55413504550773,412.14430518229693,0.0492307692307692,tv029,152.83375,0.1643861385328825
55.98,59.5,3.520000000000003,SPEAKER_01,手を打ちたいんだけどなんとも水源もないんで,-0.1372643236319224,59.5,0.0,21,5.9659090909090855,0.0880833268165588,0.059584479779005,0.1353726773648648,1680.3511380407435,187.38568368487356,64.95129996096736,83.79964495050969,572.0702472302943,488.2706022797846,0.0,tv029,152.83375,0.1643861385328825
59.5,61.82,2.3200000000000003,SPEAKER_01,知恵が出てこない,-0.1372643236319224,61.82,0.0,8,3.4482758620689653,0.0764395594596862,0.0618534237146377,0.1545978702910959,1865.032567823765,193.25208659138687,102.46266322657053,109.14336651664888,565.3272628647079,456.183896348059,0.0,tv029,152.83375,0.1643861385328825
61.82,73.67,11.85,SPEAKER_02,あの分かりましたって簡単にちょっとあれですけども,-0.1372643236319224,73.67,0.0,24,2.0253164556962022,0.0854139477014541,0.1181619390845298,0.1232311320754716,1683.3302342327947,172.70783263170523,72.50154101921215,84.62837154081903,574.9564121027809,490.3280405619618,0.0,tv029,152.83375,0.1643861385328825
73.67,85.23,11.560000000000002,SPEAKER_02,ちょっと消防で水を突っ込むということが一つあるか,-0.2217756218380398,85.23,0.0,24,2.076124567474048,0.1365319490432739,0.124120108783245,0.1451921831837016,1857.8467795210845,187.32021369045523,125.44481986933012,77.58273103809887,597.0595088351571,519.4767777970583,0.0,tv029,152.83375,0.1643861385328825
85.23,88.75,3.519999999999996,SPEAKER_01,そうだけど場所に近寄れないんでですね,-0.2217756218380398,88.75,0.0,18,5.1136363636363695,0.1065267324447631,0.0635808333754539,0.1532015413851351,1800.5915326870468,181.67738200005243,51.38192346450389,93.76010146220052,518.4639773517908,424.70387588959034,0.0,tv029,152.83375,0.1643861385328825
88.75,89.49,0.7399999999999949,SPEAKER_02,近寄れないな,-0.2217756218380398,89.49,0.0,6,8.108108108108164,0.2558788061141968,0.0874702334403991,0.1461995442708333,1868.9128800783983,200.32369716435323,138.855599906697,82.67498679623695,584.5972888768944,501.9223020806574,0.0,tv029,152.83375,0.1643861385328825
89.49,93.35,3.859999999999999,SPEAKER_01,近寄れないんですよだから極端なことで言うと,-0.2217756218380398,93.35,0.0,21,5.440414507772021,0.0739360079169273,0.0643687695264816,0.1338213455578512,1618.349607773767,159.90176076928805,61.88121966202995,106.44118510819509,525.4650625932859,419.0238774850908,0.0,tv029,152.83375,0.1643861385328825
93.35,97.09,3.740000000000009,SPEAKER_01,ヘリか何かで上から水を噴霧するとかね,-0.2217756218380398,97.09,0.0,18,4.812834224598919,0.1102025285363197,0.0693117603659629,0.1269447783119658,1591.477411475111,177.91837798185537,118.81563482331758,75.2029435092136,599.1771021208093,523.9741586115957,0.0,tv029,152.83375,0.1643861385328825
97.09,99.19,2.0999999999999943,SPEAKER_02,消防ヘリみたいなので,-0.2217756218380398,99.19,0.0,10,4.761904761904775,0.1177239567041397,0.1019645109772682,0.1164772727272727,1699.504424217991,160.467783176933,36.65285526361302,102.3064008018156,255.27096676570144,152.96456596388583,0.0,tv029,152.83375,0.1643861385328825
99.19,104.51,5.320000000000007,SPEAKER_02,消防ヘリみたいなもので水を上から踏むか落とすか,-0.1995335732187543,104.51,0.0,23,4.323308270676685,0.2125575989484787,0.1143665313720703,0.1244327750748503,1801.3074082736753,161.0937430257045,80.61862068727788,78.5290044823415,529.002026385114,450.4730219027726,0.0,tv029,152.83375,0.1643861385328825
104.51,111.77,7.259999999999991,SPEAKER_01,まずねとりあえずそういうことで水源をキープしないとまずいと思うんですけど,-0.1995335732187543,111.77,0.0,36,4.95867768595042,0.0909973829984664,0.0548297241330146,0.1331146650784753,1596.9845209703458,173.83472304952505,75.19618485396127,95.25459111674331,511.4271971024146,416.1726059856713,0.0176308539944903,tv029,152.83375,0.1643861385328825
111.77,115.27,3.5,SPEAKER_01,あの課題はわかりました,-0.1995335732187543,115.27,0.0,11,3.142857142857143,0.1379849314689636,0.1388153135776519,0.1286843039772727,1774.3544348557357,276.37559721560893,160.89357509435723,106.6157167212009,561.9130675647891,455.2973508435882,0.0,tv029,152.83375,0.1643861385328825
115.27,116.45,1.1800000000000068,SPEAKER_02,はい,-0.1995335732187543,116.45,0.0,2,1.6949152542372783,0.0386291854083538,0.0444189123809337,0.1155906883445946,1549.2978082433729,264.8341341882839,172.15824094030594,75.0887191860051,584.7306631245374,509.6419439385323,0.0,tv029,152.83375,0.1643861385328825
116.45,119.75,3.299999999999997,SPEAKER_02,ちょっとこちらでまずちょっと頭整理して,-0.1995335732187543,119.75,0.0,19,5.757575757575762,0.1697987467050552,0.1027101650834083,0.1701425405649038,2050.3488717344317,144.44260454658215,46.06008026180315,79.47484584259506,380.3017955354639,300.8269496928688,0.0,tv029,152.83375,0.1643861385328825
119.75,120.17,0.4200000000000017,SPEAKER_02,はい,-0.1995335732187543,120.17,0.0,2,4.761904761904742,0.1237330511212349,0.0905191451311111,0.1526227678571428,1856.10955436008,579.9013995539395,4.731408197251767,575.1699913566878,584.6328077511913,9.462816394503534,0.0,tv029,152.83375,0.1643861385328825
120.17,124.13,3.9599999999999937,SPEAKER_02,実現可能性の話はちょっとなかなかすぐ思いつかなきゃ,-0.1995335732187543,124.13,0.0,25,6.313131313131323,0.1265248954296112,0.0892098844051361,0.1855232484879032,2152.325899506834,122.43089700897218,23.974154439859426,81.3334691722884,193.59714367290292,112.26367450061451,0.0,tv029,152.83375,0.1643861385328825
124.13,125.05,0.9200000000000016,SPEAKER_02,はい,-0.1995335732187543,125.05,0.0,2,2.1739130434782568,0.0814476087689399,0.0951950922608375,0.1397494612068965,1857.9915801688612,338.89705244947976,189.57771776541335,102.94950950353892,553.7543198377936,450.8048103342546,0.0,tv029,152.83375,0.1643861385328825
125.05,127.43,2.3800000000000097,SPEAKER_01,線量高いですしね上も,-0.1995335732187543,127.43,0.0,10,4.201680672268891,0.1176143661141395,0.053351055830717,0.1348958333333333,1640.173340502851,166.7211230074833,51.73794860896455,104.77754699527544,389.905903211276,285.12835621600055,0.0,tv029,152.83375,0.1643861385328825
127.43,128.69,1.259999999999991,SPEAKER_02,そう上も高い,-0.1995335732187543,128.69,0.0,6,4.7619047619047965,0.154453158378601,0.1299070566892624,0.133740234375,1732.1740013037154,153.33482856760273,53.67019259670848,107.54320521675712,345.4616088311081,237.91840361435095,0.0,tv029,152.83375,0.1643861385328825
128.69,135.33,6.640000000000015,SPEAKER_00,ちょっとこっちに来る?,-0.6573054427685945,135.33,0.0,11,1.6566265060240928,0.0304996166378259,0.0158985164016485,0.1445560178894927,1765.2507971221526,196.0323276517967,52.766504353505745,104.95225372858924,403.2311493786806,298.27889565009133,0.3373493975903614,tv029,152.83375,0.1643861385328825
135.33,141.49,6.159999999999997,SPEAKER_00,洗濯やってくれる?,-0.6573054427685945,141.49,0.0,9,1.4610389610389618,0.0240875761955976,0.0142091503366827,0.1312807684075342,1731.8878820132336,179.50625732455404,68.6772767234024,78.22464269043293,413.54132645623577,335.31668376580285,0.6233766233766234,tv029,152.83375,0.1643861385328825
141.49,143.49,2.0,SPEAKER_00,わかりました,-0.6573054427685945,,,6,3.0,0.0237068403512239,0.0071013504639267,0.1086467161016949,1511.8028459041416,165.85991267532336,52.048406436420706,78.2705030012936,313.81935041269,235.5488474113964,0.064,tv029,152.83375,0.1643861385328825
0.11,6.96,6.85,SPEAKER_00,あの今のね1F1のプールの話っていうのは,-0.1696128943870807,6.96,0.0,20,2.9197080291970803,0.0655578821897506,0.0629001706838607,0.1469703851744186,1942.2223219004688,161.51454176944995,36.447593980634785,99.60415900679868,267.6477475937494,168.0435885869507,0.0,tv030,198.9485625,0.12947347885461585
6.96,10.2,3.2399999999999993,SPEAKER_00,他のプラントもみんな同じだと思うんですよ,-0.1696128943870807,10.2,0.0,20,6.172839506172841,0.0901557207107544,0.0725970044732093,0.1380926393995098,1857.0993688474675,157.59546352237774,34.38689459784974,84.78399512434105,198.4547163262837,113.6707212019426,0.0,tv030,198.9485625,0.12947347885461585
10.2,13.46,3.2600000000000016,SPEAKER_00,冷却がない状態で続いてるんだから,-0.1696128943870807,13.46,0.0,16,4.907975460122697,0.0739567950367927,0.0516839437186718,0.1422717524509804,1824.9811156131327,128.4021918135709,25.789750472285572,77.02078141960462,178.13292074816704,101.11213932856242,0.0,tv030,198.9485625,0.12947347885461585
13.46,16.34,2.879999999999999,SPEAKER_00,だからちょっとその残りの他のプラントも,-0.1696128943870807,16.34,0.0,19,6.597222222222224,0.085995964705944,0.061015885323286,0.1069443252060439,1546.459338000839,161.2392300449443,17.96234456405684,117.78028086302808,187.5451266433925,69.76484578036442,0.0,tv030,198.9485625,0.12947347885461585
16.34,18.22,1.879999999999999,SPEAKER_00,何か入れる方法があるかってことを,-0.1696128943870807,18.22,0.0,16,8.510638297872346,0.1025029495358467,0.0468959733843803,0.1019431938559322,1447.1895941064477,144.66905280830392,21.08891076030971,96.26119779544985,178.59650383635213,82.3353060409023,0.0,tv030,198.9485625,0.12947347885461585
18.22,20.8,2.580000000000002,SPEAKER_00,少し頭の体操しないといけないんじゃないかと思うんですけど,-0.1696128943870807,20.8,0.0,28,10.852713178294566,0.0752758160233497,0.0508507005870342,0.1467797550154321,1938.2275085524343,115.03167168307388,20.008244503426127,77.71609799707501,156.6450316874117,78.92893369033668,0.0,tv030,198.9485625,0.12947347885461585
20.8,21.04,0.2399999999999984,SPEAKER_02,そう,-0.1696128943870807,21.04,0.0,2,8.333333333333387,0.1518873870372772,0.0841216892004013,0.0665283203125,1121.8832176401986,398.2257919239522,110.03305260431642,181.38349388862687,464.5178058518319,283.13431196320505,0.0,tv030,198.9485625,0.12947347885461585
21.04,22.08,1.0399999999999991,SPEAKER_02,いやおっしゃる通りだと思います,-0.1696128943870807,22.08,0.0,15,14.423076923076936,0.1086679846048355,0.0639794617891311,0.1117572206439393,1487.7719361051195,174.52569240865785,86.47398934350376,97.25259471810924,558.664460132426,461.4118654143168,0.0,tv030,198.9485625,0.12947347885461585
22.08,24.7,2.620000000000001,SPEAKER_02,共用プールも含めて,-0.1696128943870807,24.7,0.0,9,3.4351145038167927,0.0891723334789276,0.0546714402735233,0.117872284679878,1592.4160938984742,121.32462014018677,22.755772330029664,83.26194759597706,161.3787293182926,78.11678172231555,0.0,tv030,198.9485625,0.12947347885461585
24.7,29.81,5.109999999999999,SPEAKER_00,まだ湯気が立ってないんだったら,-0.1696128943870807,29.81,0.0,15,2.9354207436399222,0.0874027609825134,0.0489214211702346,0.1407920435855263,1875.6879083546823,164.7152666516712,71.16405898148865,95.1449961263805,546.0665285642668,450.9215324378863,0.5260273972602739,tv030,198.9485625,0.12947347885461585
29.81,32.35,2.5400000000000027,SPEAKER_00,2号3号の,-0.1696128943870807,32.35,0.0,5,1.968503937007872,0.0888325273990631,0.0579867884516716,0.1262986203457446,1717.7238838798633,155.891118088189,33.74060925113984,79.7014093426358,225.37233420955033,145.67092486691453,0.415748031496063,tv030,198.9485625,0.12947347885461585
32.35,37.57,5.219999999999999,SPEAKER_00,入れんだったらテレ行って水を突っ込むとかそういうこと考えないといけない,-0.2936030881745474,37.57,0.0,35,6.704980842911879,0.0637072920799255,0.043957132846117,0.1130698599466463,1640.7687305074817,159.83890063118625,49.2806496650122,89.22821294395216,265.32243632280307,176.09422337885093,0.0,tv030,198.9485625,0.12947347885461585
37.57,49.83,12.259999999999998,SPEAKER_01,氷,-0.2936030881745474,49.83,0.0,1,0.0815660685154975,0.0351207554340362,0.0251241438090801,0.1100997924804687,1569.3686920813343,175.0398205240755,45.727985747964745,75.57271206716824,360.9772012713325,285.40448920416424,0.0,tv030,198.9485625,0.12947347885461585
49.83,51.67,1.8400000000000032,SPEAKER_00,氷をぶち込む,-0.2936030881745474,51.67,0.0,6,3.260869565217386,0.0570866540074348,0.047066856175661,0.1051320043103448,1512.1273089517906,154.56240772081512,52.779257968436994,79.68637535764088,316.1593829117487,236.47300755410785,0.0,tv030,198.9485625,0.12947347885461585
51.67,54.77,3.1000000000000014,SPEAKER_00,氷とかドライアイスとか何でもぶち込むじゃん,-0.2936030881745474,62.35,7.579999999999998,21,6.774193548387093,0.1845793426036834,0.0953815877437591,0.1106183553479381,1571.182857317484,159.965352214927,31.935877028236703,79.39272940002053,311.0770682369198,231.6843388368993,0.0,tv030,198.9485625,0.12947347885461585
62.35,64.51,2.1600000000000037,SPEAKER_00,建屋の中にあるプラントは少なくともさ,-0.1642376750707626,64.51,0.0,18,8.33333333333332,0.1169233247637748,0.046730637550354,0.1069479549632353,1570.2477640292732,156.3925717847642,25.07706709460573,105.69004072984316,220.74199158281132,115.05195085296818,0.0,tv030,198.9485625,0.12947347885461585
64.51,66.05,1.539999999999992,SPEAKER_00,氷をぶち込めるかもしれない,-0.1642376750707626,66.05,0.0,13,8.441558441558485,0.0833507925271987,0.0400038063526153,0.0977160395408163,1451.9199467580854,157.41731473201662,31.83330711957231,91.99291776897188,222.2246377338766,130.2317199649047,0.0,tv030,198.9485625,0.12947347885461585
66.05,79.33,13.28,SPEAKER_00,ただその場所にも1号とか3号は,-0.1642376750707626,79.33,0.0,15,1.1295180722891565,0.0548795200884342,0.0529997944831848,0.110565185546875,1498.7879575070692,181.7309066221308,78.5767820478847,75.3295036680572,599.244432151153,523.9149284830958,0.0,tv030,198.9485625,0.12947347885461585
79.33,81.05,1.7199999999999989,SPEAKER_02,オペフロに,-0.1642376750707626,81.05,0.0,5,2.906976744186049,0.0805341526865959,0.0582259371876716,0.1030454282407407,1379.2264382524463,184.46913347218947,33.49669639749334,117.06887207268544,247.360038473528,130.29116640084254,0.0,tv030,198.9485625,0.12947347885461585
81.05,83.03,1.980000000000004,SPEAKER_02,1号はオープンなんだけど,-0.1642376750707626,83.03,0.0,12,6.060606060606048,0.0843776315450668,0.0612259767949581,0.1174710181451613,1477.2626744296342,143.7553663737388,33.051834987749025,107.05772049276004,237.5957586111193,130.53803811835922,0.0,tv030,198.9485625,0.12947347885461585
83.03,85.53,2.5,SPEAKER_02,3号なんかも線量高くて,-0.1642376750707626,85.53,0.0,11,4.4,0.0911475196480751,0.0595996119081974,0.1176325158227848,1465.2318262135148,225.64108376917187,133.4649300618698,118.7044299919167,593.2898360562132,474.5854060642965,0.0,tv030,198.9485625,0.12947347885461585
85.53,87.47,1.9399999999999975,SPEAKER_02,オペフロに氷を持ち込むような,-0.1642376750707626,87.47,0.0,14,7.216494845360833,0.1019767299294471,0.0504387579858303,0.1029713114754098,1368.0646866895142,190.2868501351792,30.30612157400843,124.9079632705449,236.43881818160693,111.53085491106204,0.0,tv030,198.9485625,0.12947347885461585
87.47,88.61,1.1400000000000006,SPEAKER_02,余裕がないと思うんですよね,-0.1642376750707626,88.61,0.0,13,11.403508771929818,0.0992474555969238,0.0468549393117427,0.1143527560763889,1443.0556996880396,160.5132920382277,34.69551701792074,101.22209853212244,210.1635890106682,108.94149047854576,0.0,tv030,198.9485625,0.12947347885461585
88.61,91.21,2.5999999999999943,SPEAKER_02,3号も線量で上がってます,-0.1642376750707626,91.21,0.0,12,4.615384615384626,0.094702310860157,0.0595700778067112,0.1093869092987804,1516.4292230614376,158.46545702120224,23.200337545777003,111.14834331122924,217.8071077400256,106.65876442879636,0.0,tv030,198.9485625,0.12947347885461585
91.21,101.38,10.170000000000002,SPEAKER_01,電源,-0.3127425718446111,101.38,0.0,2,0.1966568338249754,0.0615714825689792,0.065622441470623,0.108490477735623,1465.527413517999,160.15743369230483,66.04449878774037,77.30924610775193,468.7814719740204,391.4722258662685,0.015732546705998,tv030,198.9485625,0.12947347885461585
101.38,104.0,2.6200000000000045,SPEAKER_01,交流電源,-0.3127425718446111,104.0,0.0,4,1.5267175572519058,0.1083406805992126,0.0639502480626106,0.1193907202743902,1504.0922298132032,179.154475293881,115.34053240271903,84.4244834474497,549.3981194712374,464.97363602378766,0.0,tv030,198.9485625,0.12947347885461585
104.0,106.28,2.280000000000001,SPEAKER_00,そっちはそれで考えてさ,-0.3127425718446111,106.28,0.0,11,4.82456140350877,0.2052242159843444,0.1350315511226654,0.1192559136284722,1683.9111316089434,191.38118350380415,69.59502959247064,77.23355070776557,410.78699720568335,333.5534464979178,0.0,tv030,198.9485625,0.12947347885461585
106.28,109.06,2.780000000000001,SPEAKER_00,あの線量上がってないのは,-0.3127425718446111,109.06,0.0,12,4.316546762589926,0.1730630099773407,0.1554196327924728,0.1236923042385057,1755.5190841215272,212.3877847349435,41.77914961598509,83.39056112171386,278.37544248200635,194.9848813602925,0.0,tv030,198.9485625,0.12947347885461585
109.06,109.78,0.7199999999999989,SPEAKER_00,とにかくもう,-0.3127425718446111,109.78,0.0,6,8.333333333333346,0.2297872006893158,0.0670199021697044,0.0991847826086956,1613.9897134485363,179.7442351231123,19.705531034182535,150.33608220416028,220.2932765902931,69.95719438613281,0.0,tv030,198.9485625,0.12947347885461585
109.78,111.22,1.4399999999999975,SPEAKER_00,氷入れちゃうとかさ,-0.3127425718446111,111.22,0.0,9,6.25000000000001,0.220988854765892,0.0846505388617515,0.1157438858695652,1661.3145820484042,184.07393198064017,69.9780560970127,116.0450795802753,401.1779375117992,285.1328579315239,0.0,tv030,198.9485625,0.12947347885461585
111.22,112.58,1.3599999999999994,SPEAKER_00,パラで考えないと,-0.3127425718446111,112.58,0.0,8,5.882352941176473,0.1929307579994201,0.1178772523999214,0.1154841933139534,1607.5782644400967,166.01424823140897,38.8837097841315,81.33686369592475,239.74043073088865,158.40356703496388,0.0,tv030,198.9485625,0.12947347885461585
112.58,116.34,3.760000000000005,SPEAKER_02,OKじゃあね,-0.3127425718446111,116.34,0.0,6,1.5957446808510616,0.0822234451770782,0.0633935928344726,0.1347449351165254,1613.9754141705891,213.9980660504608,131.47378259167604,75.85323710063186,595.4470697440586,519.5938326434267,0.0,tv030,198.9485625,0.12947347885461585
116.34,119.32,2.9799999999999898,SPEAKER_02,氷手配だ氷手配,-0.3127425718446111,119.32,0.0,7,2.348993288590612,0.1085539907217025,0.0604782104492187,0.1184601479388298,1441.415672103965,178.04032076308312,71.27906699946021,119.41097685928564,587.4327322205306,468.021755361245,0.0,tv030,198.9485625,0.12947347885461585
119.32,124.04,4.720000000000013,SPEAKER_00,えっと,-0.3127425718446111,124.04,0.0,3,0.6355932203389812,0.0513581857085228,0.0442546121776104,0.1039973078547297,1494.5311656281594,184.10474983213976,58.8946125917374,91.9182565277451,349.5978601787447,257.67960365099964,0.0,tv030,198.9485625,0.12947347885461585
124.04,125.9,1.8599999999999992,SPEAKER_01,資材班になるかな,-0.3127425718446111,125.9,0.0,8,4.301075268817206,0.2167210876941681,0.0840103849768638,0.177784030720339,2177.3923329957374,151.69992490240486,43.11804770031534,82.10339281810485,344.1706709009,262.06727808279516,0.0,tv030,198.9485625,0.12947347885461585
125.9,128.36,2.460000000000008,SPEAKER_01,資材班,-0.211447361856699,128.36,0.0,3,1.2195121951219472,0.098536305129528,0.055875938385725,0.1167372666396103,1526.0709343880374,215.93875098452455,80.91127794186245,77.38850280321209,464.46135390197,387.0728510987579,0.0,tv030,198.9485625,0.12947347885461585
128.36,132.24,3.879999999999995,SPEAKER_01,本店の方でもですね,-0.211447361856699,132.24,0.0,9,2.3195876288659822,0.2408719658851623,0.110452190041542,0.1386878842213114,1793.3768848446718,208.892554766793,63.35493948047361,123.2474666182245,539.1375688866534,415.8901022684289,0.0,tv030,198.9485625,0.12947347885461585
132.24,135.56,3.319999999999993,SPEAKER_02,どれくらいの量を1ユニットって,-0.211447361856699,135.56,0.0,15,4.518072289156636,0.1061519458889961,0.062826968729496,0.113811786358173,1374.907011157242,209.55552741796345,37.73331357197201,139.40376899845697,291.29832824391826,151.8945592454613,0.0,tv030,198.9485625,0.12947347885461585
135.56,136.92,1.3599999999999852,SPEAKER_02,大きな量が多いほどいいんだけど,-0.211447361856699,136.92,0.0,15,11.029411764706005,0.115028440952301,0.0364519730210304,0.1158228165064102,1431.3007174604277,161.56420740891195,18.078620273459546,129.66925219837842,218.65478321540508,88.98553101702666,0.0941176470588235,tv030,198.9485625,0.12947347885461585
136.92,138.2,1.2800000000000011,SPEAKER_02,また入れに行くのも大変だから,-0.211447361856699,138.2,0.0,14,10.937499999999991,0.1300120949745178,0.0286774598062038,0.1228563262195122,1404.7823302898703,162.6061344106483,28.844118048264207,113.89985099501432,207.9270462396738,94.02719524465948,0.0,tv030,198.9485625,0.12947347885461585
138.2,145.72,7.52000000000001,SPEAKER_02,量的なものを資材班と調整してもらえたらありがたいんですけど,-0.211447361856699,145.72,0.0,29,3.856382978723399,0.0960555449128151,0.0608616359531879,0.1391001555879237,1613.2218401295593,171.0169624411908,38.65875580801606,84.71237756136328,314.83321670104164,230.12083913967837,0.0,tv030,198.9485625,0.12947347885461585
145.72,147.02,1.3000000000000114,SPEAKER_01,本店資材班,-0.211447361856699,147.02,0.0,5,3.846153846153813,0.2133245021104812,0.1095340847969055,0.1439834222560975,1820.9303233975704,166.16176150668267,31.632512992778356,76.90728165284152,240.0778749016823,163.17059324884076,0.0,tv030,198.9485625,0.12947347885461585
147.02,153.68,6.659999999999997,SPEAKER_01,すぐに発電所に運ぶかどうかは別にして,-0.211447361856699,153.68,0.0,18,2.702702702702704,0.1695519387722015,0.1170852556824684,0.140603973534689,1855.44823146856,165.6679510666696,38.41586234639029,116.88305183944676,339.63654975593795,222.7534979164912,0.0,tv030,198.9485625,0.12947347885461585
153.68,159.72,6.039999999999992,SPEAKER_01,氷を調達する必要があるかもしれない,-0.1467799684506351,159.72,0.0,17,2.814569536423845,0.2075136601924896,0.1128298938274383,0.1513439360119047,1941.2848937173128,165.8594435216577,35.32982761937841,83.81484047519392,380.6514046568088,296.83656418161485,0.0,tv030,198.9485625,0.12947347885461585
159.72,163.2,3.4799999999999898,SPEAKER_01,だから製氷会社のようなところに,-0.1467799684506351,163.2,0.0,15,4.31034482758622,0.1949260979890823,0.1172495707869529,0.1553361525229357,1880.815347120459,150.11184582652817,37.98035696750267,82.04721895853928,254.09663408331747,172.0494151247782,0.0,tv030,198.9485625,0.12947347885461585
163.2,167.16,3.960000000000008,SPEAKER_01,1トンか2トンか分かりませんけど,-0.1467799684506351,167.16,0.0,16,4.040404040404033,0.1921696811914444,0.1039959266781807,0.1355846774193548,1702.4052689421342,142.2920751550088,52.6230007702331,96.01242107163088,322.61395062663763,226.60152955500675,0.0,tv030,198.9485625,0.12947347885461585
167.16,172.4,5.240000000000009,SPEAKER_01,発電所でできる範囲で調達した以降にバックアップするという,-0.1467799684506351,172.4,0.0,28,5.34351145038167,0.2019213289022445,0.0976820588111877,0.1544516958841463,1928.6600448628433,169.0550874518359,42.99775910904096,82.29234892040499,270.2712875654283,187.97893864502328,0.0,tv030,198.9485625,0.12947347885461585
172.4,175.54,3.1399999999999864,SPEAKER_01,氷がいる可能性が高いので,-0.1467799684506351,175.54,0.0,12,3.8216560509554305,0.1827311664819717,0.0987260043621063,0.1420306581439394,1925.3807074734868,134.37260643341085,24.36501753054617,76.2640712084335,191.24623759301477,114.98216638458126,0.0,tv030,198.9485625,0.12947347885461585
175.54,177.26,1.7199999999999989,SPEAKER_01,まずちょっと手当て,-0.1467799684506351,177.26,0.0,9,5.232558139534887,0.1496363282203674,0.1048365458846092,0.1538718894675926,1920.923886619602,160.20930700139257,29.0192541225796,80.41191413127011,241.64558938533017,161.23367525406002,0.0,tv030,198.9485625,0.12947347885461585
177.26,177.96,0.700000000000017,SPEAKER_01,了解しました,-0.1467799684506351,177.96,0.0,6,8.571428571428363,0.1686604619026184,0.0593640021979808,0.1507901278409091,1817.1841739656095,155.68006137646324,17.416526331918668,106.04182066621176,183.1627969439229,77.12097627771114,0.0,tv030,198.9485625,0.12947347885461585
